avg_wage_ft,avg_wage_ft_moe,geo,num_ppl,num_ppl_moe,sex,soc,year
48614.2,3385.35,04000US53,1451,302.893,2,434061,2014
44143.4,9202.42,04000US53,1391,337.108,1,434071,2014
41205.9,5383.36,04000US53,5564,695.168,2,434071,2014
28078.7,8717.27,04000US53,800,296.035,1,434081,2014
19588.9,2319.1,04000US53,2034,472.66,2,434081,2014
48624.0,14735.2,04000US53,865,298.25,1,434111,2014
34869.6,3477.87,04000US53,2147,440.21,2,434111,2014
31772.3,2862.34,04000US53,416,234.704,1,434121,2014
33055.3,4648.86,04000US53,2009,305.017,2,434121,2014
68353.2,28784.1,04000US53,248,87.6115,1,434131,2014
42229.7,3642.08,04000US53,1569,355.109,2,434131,2014
56810.0,14057.8,04000US53,136,101.059,1,434141,2014
39705.9,4632.1,04000US53,562,206.201,2,434141,2014
51184.0,23425.4,04000US53,512,228.144,1,434161,2014
43410.2,5187.13,04000US53,1144,288.308,2,434161,2014
31509.7,4447.63,04000US53,2719,526.78,1,434171,2014
29711.9,1029.21,04000US53,27089,1581.28,2,434171,2014
56192.2,19561.6,04000US53,1031,256.699,1,434181,2014
37256.8,4851.01,04000US53,1748,454.676,2,434181,2014
63829.6,11348.9,04000US53,387,168.175,1,434199,2014
38325.3,2807.14,04000US53,1362,344.39,2,434199,2014
42092.4,8148.77,04000US53,396,209.496,1,435011,2014
44311.9,8059.47,04000US53,293,137.863,2,435011,2014
47237.8,6155.26,04000US53,3588,563.817,1,435021,2014
33176.7,5006.93,04000US53,712,218.85,2,435021,2014
58436.1,13617.5,04000US53,1690,333.968,1,435030,2014
39998.7,3170.26,04000US53,3103,460.579,2,435030,2014
45938.1,8377.39,04000US53,371,182.596,1,435041,2014
44871.9,5505.28,04000US53,87,103.875,2,435041,2014
53628.0,2523.63,04000US53,1215,311.522,1,435051,2014
52567.5,2201.93,04000US53,1064,352.303,2,435051,2014
56144.0,1891.75,04000US53,3319,527.096,1,435052,2014
51736.8,2014.51,04000US53,2423,445.979,2,435052,2014
52692.6,4115.74,04000US53,893,252.334,1,435053,2014
50305.0,4181.53,04000US53,802,280.239,2,435053,2014
66092.9,4262.27,04000US53,4045,486.525,1,435061,2014
45202.7,2775.09,04000US53,6233,690.493,2,435061,2014
38877.1,2535.63,04000US53,7182,802.443,1,435071,2014
33576.8,3648.75,04000US53,3555,511.45,2,435071,2014
33639.1,1758.57,04000US53,19181,1291.89,1,435081,2014
31475.5,1542.05,04000US53,13323,1141.51,2,435081,2014
33531.7,6672.94,04000US53,777,219.48,1,435111,2014
34447.6,10113.4,04000US53,725,246.702,2,435111,2014
50924.0,4767.69,04000US53,3019,559.049,1,436010,2014
40193.6,772.047,04000US53,59135,2195.07,2,436010,2014
49968.9,7831.79,04000US53,1141,320.722,1,439011,2014
44426.4,4885.63,04000US53,958,213.65,2,439011,2014
44513.5,11238.6,04000US53,1812,444.221,1,439021,2014
32848.8,2207.62,04000US53,4998,591.801,2,439021,2014
39290.0,11311.4,04000US53,795,250.467,1,439022,2014
39103.2,2640.17,04000US53,5005,639.732,2,439022,2014
52478.8,7402.91,04000US53,815,276.142,1,439041,2014
40901.1,2746.83,04000US53,4977,565.511,2,439041,2014
32251.1,4739.94,04000US53,507,196.499,1,439051,2014
31522.1,3650.47,04000US53,781,230.232,2,439051,2014
46501.5,4719.64,04000US53,4357,673.334,1,439061,2014
37994.9,1544.13,04000US53,19111,1087.44,2,439061,2014
21848.3,11472.7,04000US53,141,88.3305,1,439071,2014
35192.3,5689.2,04000US53,469,200.698,2,439071,2014
36483.2,37086.7,04000US53,43,48.1075,1,439081,2014
33220.9,12448.1,04000US53,64,46.6757,2,439081,2014
42894.9,11725.7,04000US53,103,76.489,1,439111,2014
52190.2,8981.99,04000US53,373,166.209,2,439111,2014
43838.0,4308.7,04000US53,2482,457.493,1,451011,2014
26153.1,3666.79,04000US53,231,108.647,2,451011,2014
55408.4,6238.38,04000US53,476,233.013,1,452011,2014
39961.1,9153.71,04000US53,300,142.769,2,452011,2014
24274.5,4893.01,04000US53,1005,340.732,1,452041,2014
21310.5,8287.21,04000US53,4101,598.332,2,452041,2014
47921.8,8971.62,04000US53,1957,415.331,1,453000,2014
16277.7,3537.0,04000US53,145,91.814,2,453000,2014
28394.8,7105.82,04000US53,741,267.04,1,454011,2014
15536.7,11184.5,04000US53,65,62.0102,2,454011,2014
39142.1,3231.77,04000US53,2483,408.638,1,454020,2014
33185.0,15597.0,04000US53,47,52.899,2,454020,2014
68345.4,2566.09,04000US53,13099,1040.77,1,471011,2014
90317.6,38956.5,04000US53,1019,308.854,2,471011,2014
61829.4,5613.85,04000US53,146,75.9965,1,472011,2014
41120.0,1777.21,04000US53,23533,1582.97,1,472031,2014
44462.9,13833.8,04000US53,315,120.943,2,472031,2014
38381.3,4690.99,04000US53,2212,483.746,1,472040,2014
30294.4,16923.2,04000US53,24,31.0443,2,472040,2014
42605.7,7232.74,04000US53,1275,358.434,1,472050,2014
40958.0,2074.95,04000US53,23088,1653.08,1,472061,2014
43525.1,10347.5,04000US53,857,273.231,2,472061,2014
61650.8,31730.0,04000US53,133,81.9096,1,472071,2014
20833.1,4.01451e-12,04000US53,16,25.7798,2,472071,2014
33348.8,3725.06,04000US53,2686,546.32,1,472080,2014
8128.8,5988.4,04000US53,107,131.891,2,472080,2014
58467.9,2483.2,04000US53,15863,1174.07,1,472111,2014
49712.9,10245.9,04000US53,757,245.203,2,472111,2014
54723.8,9768.93,04000US53,1175,352.457,1,472121,2014
43662.5,8227.28,04000US53,1284,400.564,1,472130,2014
45700.0,14885.5,04000US53,46,42.3839,2,472130,2014
33436.9,2392.62,04000US53,8655,917.845,1,472140,2014
23416.0,10113.5,04000US53,349,175.184,2,472140,2014
55063.2,2167.61,04000US53,9698,940.077,1,472150,2014
57384.0,14721.2,04000US53,176,102.486,2,472150,2014
40955.5,13543.4,04000US53,518,207.765,1,472161,2014
739.574,1.67271e-13,04000US53,20,35.0563,2,472161,2014
32043.1,4212.49,04000US53,3834,694.884,1,472181,2014
48982.2,4765.29,04000US53,3594,600.578,1,472211,2014
34656.0,10373.0,04000US53,226,148.18,2,472211,2014
51606.8,4943.3,04000US53,1372,370.827,1,472221,2014
38795.0,15083.0,04000US53,182,102.002,1,473010,2014
23580.9,2.67634e-12,04000US53,91,111.917,2,473010,2014
61010.5,5172.74,04000US53,2231,462.593,1,474011,2014
76067.9,9123.67,04000US53,236,159.517,2,474011,2014
91451.7,14728.6,04000US53,436,155.89,1,474021,2014
31567.2,12019.0,04000US53,640,273.879,1,474031,2014
53651.9,8153.93,04000US53,746,243.217,1,474041,2014
41416.6,9747.13,04000US53,204,109.522,2,474041,2014
45663.7,2763.78,04000US53,1847,368.939,1,474051,2014
33330.0,12096.0,04000US53,177,135.309,2,474051,2014
62005.5,10197.9,04000US53,131,127.968,1,474061,2014
53472.5,12657.5,04000US53,447,178.622,1,475021,2014
46833.4,10625.7,04000US53,558,225.698,1,475031,2014
49181.5,32936.2,04000US53,117,108.925,2,475031,2014
66593.2,22320.6,04000US53,440,201.987,1,475040,2014
63277.6,3207.08,04000US53,5607,599.301,1,491011,2014
55981.6,7263.01,04000US53,661,239.972,2,491011,2014
52791.3,4078.72,04000US53,4087,623.59,1,492011,2014
51775.4,8253.63,04000US53,584,179.416,2,492011,2014
58271.2,5751.06,04000US53,3250,540.906,1,492020,2014
51211.6,11777.3,04000US53,344,136.265,2,492020,2014
55343.4,5699.21,04000US53,1458,332.68,1,492091,2014
45605.6,5753.79,04000US53,325,179.431,2,492091,2014
50730.8,5536.21,04000US53,464,228.686,1,492092,2014
21874.7,0.0,04000US53,5,7.92337,2,492092,2014
45204.4,19238.2,04000US53,145,114.888,1,492096,2014
44316.4,3844.75,04000US53,783,274.31,1,492097,2014
35871.6,9213.16,04000US53,130,125.251,2,492097,2014
50230.9,6064.2,04000US53,519,181.065,1,492098,2014
33332.9,0.0,04000US53,30,41.7519,2,492098,2014
60513.7,3093.28,04000US53,9453,876.143,1,493011,2014
46712.9,5461.98,04000US53,947,274.453,2,493011,2014
48235.7,4484.21,04000US53,2182,420.885,1,493021,2014
,,04000US53,17,29.9417,2,493021,2014
35155.9,7622.21,04000US53,498,242.19,1,493022,2014
2395.8,0.0,04000US53,47,61.0924,2,493022,2014
44132.9,2394.77,04000US53,13387,1009.83,1,493023,2014
41238.8,10983.2,04000US53,288,148.373,2,493023,2014
48975.7,2469.23,04000US53,7066,844.47,1,493031,2014
37499.5,0.0,04000US53,44,50.8129,2,493031,2014
54575.6,3412.41,04000US53,4603,496.924,1,493040,2014
69581.3,0.0,04000US53,12,19.8936,2,493040,2014
50992.4,9171.42,04000US53,645,220.779,1,493050,2014
31174.2,4074.59,04000US53,1803,425.448,1,493090,2014
24946.3,2.67634e-12,04000US53,29,38.799,2,493090,2014
55487.0,11283.2,04000US53,342,158.547,1,499010,2014
52722.0,2628.27,04000US53,5088,616.03,1,499021,2014
50846.1,31416.6,04000US53,120,111.14,2,499021,2014
48066.5,8343.03,04000US53,666,231.552,1,499031,2014
47408.5,7677.97,04000US53,583,219.078,1,499043,2014
43946.3,7.56983e-12,04000US53,42,83.5791,2,499043,2014
64881.4,5731.54,04000US53,1816,410.525,1,499044,2014
77648.7,0.0,04000US53,14,23.8156,2,499044,2014
80954.1,6227.69,04000US53,2500,509.084,1,499051,2014
49787.6,29816.9,04000US53,102,92.0017,2,499051,2014
47760.6,4202.89,04000US53,2674,509.19,1,499052,2014
52778.5,33209.3,04000US53,83,47.4205,2,499052,2014
54480.3,6210.64,04000US53,1539,366.675,1,499060,2014
46402.4,18093.9,04000US53,153,99.4531,2,499060,2014
48060.8,2136.39,04000US53,12711,886.293,1,499071,2014
40991.0,9615.54,04000US53,697,256.386,2,499071,2014
41572.6,7704.46,04000US53,562,217.47,1,499091,2014
40671.9,19242.8,04000US53,58,74.172,2,499091,2014
42386.7,8300.3,04000US53,465,249.84,1,499094,2014
23193.8,0.0,04000US53,12,19.3524,2,499094,2014
56527.1,12246.0,04000US53,468,210.599,1,499096,2014
51864.9,13864.0,04000US53,111,97.7994,2,499096,2014
35489.9,15334.6,04000US53,303,172.458,1,499098,2014
43240.5,13368.4,04000US53,47,43.4417,2,499098,2014
68565.3,2817.89,04000US53,12496,1007.96,1,511011,2014
50543.5,4958.98,04000US53,2430,448.873,2,511011,2014
53377.0,5806.14,04000US53,550,214.817,1,512011,2014
46401.9,20990.7,04000US53,183,134.104,2,512011,2014
33553.5,5270.91,04000US53,1400,368.036,1,512020,2014
36480.5,5322.9,04000US53,975,236.329,2,512020,2014
39418.2,11908.7,04000US53,140,97.6554,1,512031,2014
53517.0,8483.17,04000US53,624,228.887,1,512041,2014
61513.9,1.10348e-11,04000US53,23,38.1679,2,512041,2014
40793.3,1940.18,04000US53,11044,1053.75,1,512090,2014
31919.0,2710.22,04000US53,4129,585.177,2,512090,2014
33510.0,2907.79,04000US53,1968,484.266,1,513011,2014
28595.0,3020.92,04000US53,3264,554.62,2,513011,2014
36473.0,3141.57,04000US53,4035,558.669,1,513020,2014
26233.3,4653.33,04000US53,1744,451.365,2,513020,2014
36575.1,7621.83,04000US53,187,105.528,1,513091,2014
9824.23,5165.43,04000US53,95,73.3465,2,513091,2014
28117.8,3934.07,04000US53,813,302.903,1,513092,2014
24030.5,3600.1,04000US53,1516,365.726,2,513092,2014
25929.5,6436.11,04000US53,162,139.919,1,513093,2014
,,04000US53,68,70.668,2,513093,2014
30897.1,3477.95,04000US53,1567,460.617,1,513099,2014
34709.6,9445.3,04000US53,799,299.126,2,513099,2014
50978.9,4688.54,04000US53,1072,255.627,1,514010,2014
36291.2,8152.85,04000US53,99,101.575,2,514010,2014
45638.0,13039.9,04000US53,277,147.575,1,514021,2014
41345.4,0.0,04000US53,37,47.5729,1,514022,2014
44416.9,18322.9,04000US53,126,96.0305,1,514023,2014
35033.0,3677.43,04000US53,2433,568.154,1,514030,2014
62243.9,45132.3,04000US53,403,181.936,2,514030,2014
57029.2,2569.57,04000US53,9797,928.023,1,514041,2014
53445.8,19518.4,04000US53,396,182.698,2,514041,2014
51160.5,4064.56,04000US53,443,215.699,1,514050,2014
35841.3,0.0,04000US53,15,27.5556,2,514050,2014
71979.8,7520.55,04000US53,939,321.489,1,514111,2014
38765.2,11103.4,04000US53,81,97.5049,2,514111,2014
44032.0,2619.63,04000US53,10007,931.28,1,514120,2014
40008.6,5581.32,04000US53,490,229.477,2,514120,2014
40452.6,8291.33,04000US53,382,206.223,1,515111,2014
33004.6,14229.9,04000US53,325,173.798,2,515111,2014
40611.1,3416.83,04000US53,2701,454.033,1,515112,2014
32746.4,5064.36,04000US53,838,262.196,2,515112,2014
39038.9,2972.46,04000US53,88,59.4992,1,515113,2014
20477.1,5303.19,04000US53,73,59.0908,2,515113,2014
32988.5,9571.05,04000US53,1493,440.411,1,516011,2014
23656.0,3003.71,04000US53,1788,463.55,2,516011,2014
30696.8,7217.01,04000US53,333,178.569,1,516021,2014
34621.9,19102.3,04000US53,333,211.294,2,516021,2014
27862.0,10667.8,04000US53,453,221.864,1,516031,2014
27995.1,6662.65,04000US53,1604,379.532,2,516031,2014
52082.7,5.98448e-12,04000US53,50,51.3572,1,516040,2014
28809.1,2534.89,04000US53,149,144.386,2,516040,2014
41490.1,11965.0,04000US53,359,201.717,1,516050,2014
28305.0,5310.94,04000US53,630,202.96,2,516050,2014
20265.5,3333.21,04000US53,64,53.7452,2,516063,2014
26678.1,6831.62,04000US53,402,215.088,1,516093,2014
30451.4,20733.0,04000US53,50,57.9603,2,516093,2014
43121.4,8650.54,04000US53,1256,352.809,1,517011,2014
31533.4,9515.84,04000US53,94,73.7035,2,517011,2014
28062.2,3824.37,04000US53,110,68.322,1,517021,2014
26843.9,31542.0,04000US53,40,42.1133,2,517021,2014
33753.2,3743.29,04000US53,878,288.402,1,517041,2014
39582.9,0.0,04000US53,59,72.2996,2,517041,2014
32302.4,7358.92,04000US53,509,214.921,1,517042,2014
95147.2,8647.93,04000US53,1061,324.197,1,518010,2014
79263.9,10138.7,04000US53,81,62.8995,2,518010,2014
59823.4,7631.68,04000US53,2164,424.737,1,518021,2014
64689.1,1369.29,04000US53,69,73.1517,2,518021,2014
62678.1,3689.35,04000US53,1520,317.556,1,518031,2014
43523.7,15953.2,04000US53,269,183.954,2,518031,2014
68232.0,9860.43,04000US53,663,206.331,1,518090,2014
128005.0,1.85422e-11,04000US53,3,5.33041,2,518090,2014
50675.2,7163.2,04000US53,1506,432.406,1,519010,2014
41873.8,10607.8,04000US53,226,182.202,2,519010,2014
45896.9,5946.7,04000US53,1650,362.157,1,519020,2014
33123.1,25003.9,04000US53,65,70.07,2,519020,2014
37503.2,8117.64,04000US53,657,221.932,1,519030,2014
10326.5,12587.7,04000US53,112,96.3983,2,519030,2014
51540.8,13965.0,04000US53,377,187.728,1,519041,2014
51163.3,3512.21,04000US53,70,76.1566,2,519041,2014
43677.5,5917.46,04000US53,425,193.744,1,519051,2014
35012.4,0.0,04000US53,20,36.855,2,519051,2014
56153.9,2470.39,04000US53,11041,883.943,1,519061,2014
42723.2,3609.06,04000US53,5057,635.043,2,519061,2014
33461.0,8291.87,04000US53,366,176.942,1,519071,2014
25429.5,9746.56,04000US53,275,183.45,2,519071,2014
49430.7,7019.16,04000US53,733,216.298,1,519080,2014
32472.1,4185.94,04000US53,1002,257.69,2,519080,2014
26842.2,3150.73,04000US53,1992,476.386,1,519111,2014
24943.1,3103.03,04000US53,1678,378.019,2,519111,2014
44871.6,4036.69,04000US53,2706,437.412,1,519120,2014
29967.3,5457.2,04000US53,362,195.212,2,519120,2014
83085.1,24520.6,04000US53,380,186.189,1,519151,2014
36237.8,11563.0,04000US53,253,121.744,2,519151,2014
39140.8,12614.9,04000US53,438,204.02,1,519191,2014
51399.3,8195.78,04000US53,101,95.1224,2,519191,2014
38561.4,5473.38,04000US53,93,67.1293,1,519194,2014
28290.5,5834.2,04000US53,107,83.5977,2,519194,2014
30970.7,8907.25,04000US53,653,306.905,1,519195,2014
,,04000US53,153,138.547,2,519195,2014
56345.6,11619.3,04000US53,654,219.902,1,519196,2014
41868.7,13778.6,04000US53,155,81.6863,2,519196,2014
50454.8,313.1,04000US53,32,46.3251,1,519197,2014
49987.0,32391.0,04000US53,466,197.554,1,519198,2014
21379.2,4066.27,04000US53,189,124.359,2,519198,2014
71913.6,8034.44,04000US53,4437,658.94,1,531000,2014
49088.7,7388.97,04000US53,1195,306.591,2,531000,2014
105019.0,9576.68,04000US53,5720,669.836,1,532010,2014
85149.7,20570.3,04000US53,363,169.276,2,532010,2014
87014.2,13139.1,04000US53,890,255.154,1,532020,2014
81356.7,23203.5,04000US53,419,223.884,2,532020,2014
46769.6,20130.5,04000US53,373,140.976,1,532031,2014
41701.3,3396.36,04000US53,2720,455.392,2,532031,2014
23025.8,16915.0,04000US53,71,58.467,1,533011,2014
36865.3,0.0,04000US53,24,35.4458,2,533011,2014
47197.0,2940.83,04000US53,8889,801.0,1,533020,2014
35163.9,2654.26,04000US53,6128,546.781,2,533020,2014
44141.6,999.022,04000US53,55776,2182.84,1,533030,2014
35815.0,3253.08,04000US53,4107,543.057,2,533030,2014
28077.4,3062.11,04000US53,4005,712.037,1,533041,2014
28732.9,8477.5,04000US53,784,268.923,2,533041,2014
35996.8,12318.4,04000US53,626,209.65,1,533099,2014
,,04000US53,46,44.7383,2,533099,2014
78048.7,4468.85,04000US53,1030,262.018,1,534010,2014
80861.6,6366.11,04000US53,51,57.8505,2,534010,2014
75557.9,8835.6,04000US53,923,298.862,1,534031,2014
40337.0,0.0,04000US53,12,20.6184,2,534031,2014
92351.9,14966.1,04000US53,1584,324.595,1,535020,2014
67794.7,25299.5,04000US53,81,61.1975,2,535020,2014
24428.5,4304.37,04000US53,2255,493.033,1,536021,2014
24530.3,3078.33,04000US53,258,183.53,2,536021,2014
28586.5,4818.97,04000US53,1843,398.008,1,536031,2014
22069.6,1213.49,04000US53,522,221.102,2,536031,2014
64976.7,9128.83,04000US53,1142,310.894,1,536051,2014
67433.1,24065.7,04000US53,95,64.194,2,536051,2014
40813.0,20594.6,04000US53,136,107.048,1,536061,2014
36240.2,11034.6,04000US53,255,139.826,2,536061,2014
62544.0,6913.29,04000US53,1630,376.668,1,537021,2014
47684.1,13456.3,04000US53,49,68.0491,2,537021,2014
53516.0,21750.2,04000US53,396,131.536,1,537030,2014
41906.3,17586.7,04000US53,31,45.1687,2,537030,2014
32454.6,1529.66,04000US53,11248,1050.24,1,537051,2014
31776.9,8794.81,04000US53,522,187.654,2,537051,2014
46435.7,16677.3,04000US53,6349,850.342,1,537061,2014
21896.5,3975.19,04000US53,1553,362.514,2,537061,2014
36121.6,1442.79,04000US53,37535,1628.5,1,537062,2014
31759.5,2836.04,04000US53,8064,886.849,2,537062,2014
30277.9,7625.44,04000US53,573,213.621,1,537063,2014
33604.8,18896.6,04000US53,49,52.9833,2,537063,2014
21612.6,2034.27,04000US53,4020,673.095,1,537064,2014
21808.3,1478.9,04000US53,6757,682.293,2,537064,2014
34266.3,3318.91,04000US53,629,530.583,1,537070,2014
34819.2,4877.59,04000US53,60,61.2627,2,537070,2014
39708.8,7832.11,04000US53,1262,306.985,1,537081,2014
35905.8,6781.41,04000US53,214,176.208,2,537081,2014
62663.2,4985.32,04000US53,2395,527.628,1,551010,2014
53183.8,35715.8,04000US53,35,42.9153,2,551010,2014
58249.1,3184.65,04000US53,3822,590.995,1,552010,2014
33958.4,5861.73,04000US53,360,175.442,2,552010,2014
38769.8,3324.74,04000US53,4743,721.888,1,553010,2014
35058.0,5384.13,04000US53,471,187.001,2,553010,2014
45888.4,2015.59,04000US53,10703,922.606,1,559830,2014
45275.8,4917.13,04000US53,1682,412.705,2,559830,2014
153749.0,7661.39,04000US53,17424,1211.64,1,1110XX,2014
112827.0,12472.4,04000US53,4930,618.553,2,1110XX,2014
86103.4,19349.3,04000US53,755,292.616,1,112011,2014
118236.0,33100.4,04000US53,515,184.091,2,112011,2014
114572.0,6694.62,04000US53,11657,996.599,1,112020,2014
87097.2,6210.2,04000US53,9479,933.859,2,112020,2014
87339.1,13029.9,04000US53,524,182.162,1,112031,2014
68811.8,11058.3,04000US53,992,271.173,2,112031,2014
77493.0,6229.15,04000US53,2509,450.766,1,113011,2014
63670.2,8571.35,04000US53,1111,263.322,2,113011,2014
119584.0,4797.79,04000US53,10883,926.436,1,113021,2014
102778.0,7325.46,04000US53,4954,473.381,2,113021,2014
111253.0,7135.02,04000US53,10245,808.448,1,113031,2014
69697.7,4467.75,04000US53,12074,1000.5,2,113031,2014
84947.4,5085.41,04000US53,4249,631.545,1,113051,2014
71476.7,13583.1,04000US53,779,236.815,2,113051,2014
87386.0,5696.1,04000US53,2919,519.691,1,113061,2014
67776.5,4721.09,04000US53,3181,497.971,2,113061,2014
62731.1,4657.94,04000US53,4604,597.356,1,113071,2014
53611.8,6947.31,04000US53,1172,326.653,2,113071,2014
60023.0,6114.14,04000US53,5833,560.57,1,119013,2014
44650.8,10570.2,04000US53,1258,329.998,2,119013,2014
83357.3,3544.31,04000US53,13944,1196.97,1,119021,2014
64959.1,6643.34,04000US53,1290,311.618,2,119021,2014
87495.5,5113.38,04000US53,5969,624.538,1,119030,2014
67213.7,3761.86,04000US53,11630,873.894,2,119030,2014
157270.0,12680.7,04000US53,4961,675.278,1,119041,2014
133559.0,32293.6,04000US53,365,146.586,2,119041,2014
55682.3,5233.77,04000US53,8666,871.611,1,119051,2014
43428.8,4062.78,04000US53,7577,839.227,2,119051,2014
60314.7,9812.25,04000US53,356,155.04,1,119071,2014
34953.4,17093.9,04000US53,248,143.08,2,119071,2014
48265.3,8435.86,04000US53,1056,285.148,1,119081,2014
48359.9,9233.26,04000US53,1482,359.688,2,119081,2014
110438.0,10043.2,04000US53,3925,598.126,1,119111,2014
77872.3,4845.32,04000US53,8513,761.413,2,119111,2014
106424.0,36354.3,04000US53,328,168.679,1,119121,2014
90056.2,47576.5,04000US53,362,168.992,2,119121,2014
77346.6,11168.3,04000US53,4717,606.288,1,119141,2014
51345.9,5313.66,04000US53,7431,889.862,2,119141,2014
78007.3,9762.09,04000US53,3123,467.246,1,119151,2014
59903.7,4404.23,04000US53,5477,671.357,2,119151,2014
106584.0,2956.87,04000US53,55523,2014.0,1,119XXX,2014
82085.0,2972.2,04000US53,31926,1624.09,2,119XXX,2014
118322.0,2880.24,04000US53,46336,2029.05,1,15113X,2014
95401.8,3563.64,04000US53,9895,876.291,2,15113X,2014
99853.3,29199.5,04000US53,514,235.628,1,1520XX,2014
73195.0,11899.2,04000US53,664,262.061,2,1520XX,2014
68876.6,26134.3,04000US53,208,148.398,1,1720XX,2014
74892.2,30305.0,04000US53,38,44.2823,2,1720XX,2014
80109.1,31189.8,04000US53,80,89.4054,1,1721XX,2014
120832.0,64830.6,04000US53,49,62.2519,2,1721XX,2014
94409.9,4610.82,04000US53,9657,785.108,1,1721YY,2014
79604.6,7703.02,04000US53,1878,388.559,2,1721YY,2014
104678.0,22972.9,04000US53,1462,356.219,1,1910XX,2014
79395.5,9982.32,04000US53,1538,317.327,2,1910XX,2014
53348.6,11218.4,04000US53,532,169.882,1,1930XX,2014
65567.3,13207.3,04000US53,498,209.015,2,1930XX,2014
53171.9,6073.48,04000US53,637,250.164,1,194031,2014
51864.9,13815.8,04000US53,214,110.05,2,194031,2014
103320.0,63580.3,04000US53,93,96.5834,1,1940XX,2014
63294.7,20773.8,04000US53,88,53.5447,2,1940XX,2014
55342.3,12805.2,04000US53,1985,367.932,1,1940YY,2014
46506.6,5468.23,04000US53,2313,456.723,2,1940YY,2014
51047.7,9281.38,04000US53,771,260.39,1,21109X,2014
50495.2,8131.95,04000US53,1629,269.491,2,21109X,2014
160106.0,10521.9,04000US53,11050,824.927,1,2310XX,2014
115612.0,8981.16,04000US53,7311,819.641,2,2310XX,2014
55839.3,9168.05,04000US53,669,196.065,1,2590XX,2014
50988.9,6698.75,04000US53,1407,321.554,2,2590XX,2014
59432.2,9181.3,04000US53,1546,332.712,1,2740XX,2014
64808.9,27191.8,04000US53,187,154.024,2,2740XX,2014
53729.5,10873.9,04000US53,717,232.896,1,29112X,2014
44309.8,4573.89,04000US53,1770,308.578,2,29112X,2014
112373.0,9267.38,04000US53,136,78.5726,1,2911XX,2014
102272.0,9382.38,04000US53,2337,449.503,2,2911XX,2014
36678.0,5712.86,04000US53,1114,308.133,1,31909X,2014
37134.3,5330.33,04000US53,1756,366.412,2,31909X,2014
33924.8,12185.0,04000US53,189,131.503,1,3330XX,2014
57602.9,2866.15,04000US53,183,155.609,2,3330XX,2014
31712.4,11491.3,04000US53,1843,419.997,1,33909X,2014
23014.5,6984.74,04000US53,1930,306.926,2,33909X,2014
18466.8,3058.13,04000US53,3687,580.701,1,3590XX,2014
19064.9,3560.91,04000US53,2168,448.594,2,3590XX,2014
35524.2,1222.8,04000US53,34066,1762.28,1,37201X,2014
26543.4,1294.77,04000US53,15942,1322.87,2,37201X,2014
,,04000US53,56,58.8338,1,3940XX,2014
,,04000US53,4,6.52839,2,3940XX,2014
43365.3,7973.04,04000US53,1162,272.427,1,434XXX,2014
38114.4,3543.05,04000US53,1299,275.936,2,434XXX,2014
51177.2,6139.81,04000US53,2868,444.627,1,439XXX,2014
41458.6,1924.43,04000US53,11028,988.844,2,439XXX,2014
22660.0,826.973,04000US53,29121,1627.97,1,4520XX,2014
14869.4,1114.17,04000US53,9141,858.609,2,4520XX,2014
54804.7,3592.35,04000US53,6903,786.584,1,47207X,2014
36492.8,8397.24,04000US53,257,178.058,2,47207X,2014
45194.3,9190.77,04000US53,1256,430.575,1,472XXX,2014
,,04000US53,67,108.505,2,472XXX,2014
37331.6,6100.29,04000US53,258,134.497,1,4750XX,2014
,,04000US53,12,22.7819,2,4750XX,2014
101040.0,5.24453e-11,04000US53,22,27.8875,1,4750YY,2014
40026.8,5285.11,04000US53,1008,341.386,1,47XXXX,2014
52612.6,12268.2,04000US53,1221,337.938,1,49209X,2014
36971.0,26811.3,04000US53,56,53.4587,2,49209X,2014
53454.2,2980.73,04000US53,6026,651.855,1,49904X,2014
62053.5,22464.3,04000US53,144,100.147,2,49904X,2014
48303.1,3462.55,04000US53,5385,789.569,1,4990XX,2014
38733.1,10710.5,04000US53,325,166.164,2,4990XX,2014
37712.3,4501.62,04000US53,782,246.329,1,5140XX,2014
30761.8,18855.1,04000US53,77,82.7159,2,5140XX,2014
46097.7,3775.2,04000US53,4364,561.377,1,514XXX,2014
28736.9,9163.24,04000US53,804,303.97,2,514XXX,2014
24576.9,5.98448e-12,04000US53,56,74.254,1,51606X,2014
28235.9,5.35268e-12,04000US53,92,85.2088,2,51606X,2014
45187.6,7668.18,04000US53,129,91.3271,1,51609X,2014
32375.0,8243.41,04000US53,86,72.2771,2,51609X,2014
40609.5,5983.63,04000US53,747,236.537,1,5170XX,2014
20499.0,6307.83,04000US53,39,43.2012,2,5170XX,2014
41765.2,1586.26,04000US53,16006,1196.32,1,5191XX,2014
37468.6,3768.71,04000US53,3538,576.203,2,5191XX,2014
58309.0,7682.85,04000US53,387,179.956,1,5340XX,2014
97539.4,1.69267e-11,04000US53,73,118.985,2,5340XX,2014
50326.7,9284.09,04000US53,2385,382.779,1,5350XX,2014
31990.8,11011.9,04000US53,182,103.726,2,5350XX,2014
41235.4,7951.28,04000US53,580,252.916,1,5360XX,2014
40457.3,31108.4,04000US53,96,77.8652,2,5360XX,2014
27678.7,7987.95,04000US53,435,241.021,1,5370XX,2014
50262.4,7502.7,04000US53,1175,268.395,1,5371XX,2014
29516.8,2308.6,04000US53,133,115.222,2,5371XX,2014
109514.0,6349.89,04000US53,15088,988.957,1,111021,2015
